Frame,Time (ns),Radius of Gyration 1 (2662 atoms)
1818,181.7036,19.24053235374292
1819,181.8036,19.27762271968662
1820,181.9036,19.434754783779436
1821,182.0036,19.06995007558619
1822,182.1036,19.081057329794564
1823,182.2036,19.089940178251133
1824,182.3036,18.97359356875853
1825,182.4036,19.116339778960715
1826,182.5036,19.153188083503935
1827,182.6037,18.964143969630932
1828,182.7037,19.046515881045586
1829,182.8037,19.174127605752197
1830,182.9037,19.06972263471865
1831,183.0037,19.465306556592395
1832,183.1037,19.358981740297594
1833,183.2037,18.772338710135944
1834,183.3037,18.965308576903453
1835,183.4037,18.847261770803627
1836,183.5037,19.12286607668604
1837,183.6037,18.957402357066567
1838,183.7037,19.412407697886465
1839,183.8037,19.295727637089637
1840,183.9037,19.104257901053977
1841,184.0037,18.90689998594135
1842,184.1037,19.105051228990007
1843,184.2037,19.04725669462195
1844,184.3037,19.200422665705332
1845,184.4037,18.924740222264415
1846,184.5037,18.78920339648113
1847,184.6037,18.773691651482768
1848,184.7037,18.922947926120774
1849,184.8037,18.90807213703349
1850,184.9037,18.89269515907334
1851,185.0037,19.06329554802667
1852,185.1037,18.748056040777566
1853,185.2037,18.87003119068358
1854,185.3037,18.849927962497325
1855,185.4037,18.873222305048213
1856,185.5037,18.949225555541098
1857,185.6037,18.964309628032495
1858,185.7037,18.901387391555232
1859,185.8037,18.66609010129874
1860,185.9037,19.335178817424527
1861,186.0037,18.92539234018637
1862,186.1037,18.97127821322402
1863,186.2037,18.665469516091807
1864,186.3037,18.36080754949773
1865,186.4037,18.54995777159972
1866,186.5037,18.655183511158565
1867,186.6037,18.44949328493127
1868,186.7037,18.312315532331862
1869,186.8037,18.628805090690314
1870,186.9037,18.516398798734297
1871,187.0037,18.15503437158747
1872,187.1037,18.427198399430143
1873,187.2037,18.57313983647489
1874,187.3037,18.73048109732225
1875,187.4037,18.63548270905073
1876,187.5037,18.4580468386646
1877,187.6038,18.960941180803395
1878,187.7038,18.79267689791497
1879,187.8038,18.860132500304644
1880,187.9038,18.678472865143224
1881,188.0038,18.79408860607394
1882,188.1038,18.811102798737082
1883,188.2038,19.115262023401787
1884,188.3038,19.153929357533684
1885,188.4038,18.96850495211076
1886,188.5038,18.90019983699052
1887,188.6038,19.038479153411625
1888,188.7038,18.914637085434777
1889,188.8038,18.93107293701804
1890,188.9038,18.865702694139987
1891,189.0038,18.796035798747873
1892,189.1038,18.700214460298408
1893,189.2038,18.823333586729184
1894,189.3038,18.71814168373139
1895,189.4038,18.701179562414143
1896,189.5038,19.014580430676087
1897,189.6038,18.97656881824752
1898,189.7038,18.872492265998094
1899,189.8038,18.82106772521722
1900,189.9038,19.154033393942488
1901,190.0038,19.23192067718998
1902,190.1038,19.23957659539857
1903,190.2038,18.990677667721936
1904,190.3038,19.294596029849615
1905,190.4038,19.11596684609629
1906,190.5038,19.153704056247584
1907,190.6038,19.24816973224922
1908,190.7038,19.54078439945127
1909,190.8038,19.31542854689105
1910,190.9038,19.348474424796247
1911,191.0038,19.517110970755652
1912,191.1038,19.13136749253175
1913,191.2038,19.500500912542332
1914,191.3038,19.55492594338275
1915,191.4038,19.799009132622803
1916,191.5038,19.727760892748513
1917,191.6038,19.840005132442304
1918,191.7038,19.663675252218987
1919,191.8038,19.06380524157037
1920,191.9038,19.440622284501206
1921,192.0038,19.47699364271144
1922,192.1038,19.132566465700243
1923,192.2038,19.26592641585668
1924,192.3038,19.34526117830551
1925,192.4038,19.40614952935062
1926,192.5038,19.261787714504926
1927,192.6039,19.11185486181805
1928,192.7039,19.228624276247263
1929,192.8039,19.59675246213651
1930,192.9039,19.67777594302718
1931,193.0039,19.425250574341803
1932,193.1039,19.514850530313293
1933,193.2039,19.464218700150454
1934,193.3039,19.354351090349216
1935,193.4039,18.97797133811212
1936,193.5039,19.079830200227327
1937,193.6039,19.26115617526007
1938,193.7039,19.101126604446662
1939,193.8039,19.214937696384144
1940,193.9039,19.155514345016055
1941,194.0039,19.049580281872753
1942,194.1039,19.180255069866757
1943,194.2039,19.129073710899718
1944,194.3039,19.31237121783165
1945,194.4039,18.928858454353254
1946,194.5039,19.326955588451607
1947,194.6039,19.30448206034032
1948,194.7039,18.971482955754574
1949,194.8039,18.997607363666965
1950,194.9039,18.784577686423727
1951,195.0039,19.096223752454204
1952,195.1039,19.142446441076526
1953,195.2039,19.005510622821756
1954,195.3039,18.502164175137995
1955,195.4039,18.452820965638143
1956,195.5039,18.54272553131588
1957,195.6039,18.518164733553657
1958,195.7039,18.58740715085737
1959,195.8039,18.572370880011412
1960,195.9039,18.6577295078884
1961,196.0039,18.67810420500515
1962,196.1039,19.033394328460897
1963,196.2039,18.891516569276046
1964,196.3039,18.671211277110004
1965,196.4039,18.577493244389803
1966,196.5039,18.7621602369337
1967,196.6039,18.242105257573638
1968,196.7039,18.42348082570841
1969,196.8039,18.464421187248945
1970,196.9039,18.664258538443395
1971,197.0039,18.86557461382037
1972,197.1039,18.746814483649086
1973,197.2039,19.101366055835452
1974,197.3039,19.146526311392314
1975,197.4039,19.179739068885272
1976,197.504,19.142942364076607
1977,197.604,18.769483765316203
1978,197.704,18.726014277699857
1979,197.804,18.90107084023525
1980,197.904,18.91853521904701
1981,198.004,18.75315501502524
1982,198.104,18.792086511495043
1983,198.204,18.879638940566732
1984,198.304,18.851038357351406
1985,198.404,18.948457868304757
1986,198.504,18.476894065896342
1987,198.604,18.604627296398103
1988,198.704,18.650802329385705
1989,198.804,18.76453990385405
1990,198.904,18.739564600955624
1991,199.004,18.92646413888277
1992,199.104,18.665408110699616
1993,199.204,18.70690878110804
1994,199.304,18.467692652209912
1995,199.404,18.582691080547374
1996,199.504,18.598852736304412
1997,199.604,18.405873005896797
1998,199.704,18.695444386937442
1999,199.804,18.9032263828671
2000,199.904,18.8058896153869
2001,200.0,18.90383334495323
