Frame,Time (ns),Solvent Accessible Surface Area 2 (3098 at...
1818,181.7036,10315.508737549433
1819,181.8036,10178.628629498273
1820,181.9036,10251.990082327486
1821,182.0036,10214.079861639617
1822,182.1036,10148.987492585342
1823,182.2036,10165.147270184514
1824,182.3036,10275.749271705368
1825,182.4036,9954.198454933747
1826,182.5036,10034.544101626841
1827,182.6037,10312.612651313164
1828,182.7037,10419.673468238843
1829,182.8037,10501.633776847324
1830,182.9037,10688.496081099423
1831,183.0037,10365.389398109852
1832,183.1037,10221.742372138508
1833,183.2037,10255.417653064329
1834,183.3037,10436.468133779907
1835,183.4037,10556.940627685328
1836,183.5037,10412.29029732533
1837,183.6037,10694.931564903301
1838,183.7037,10424.82285669373
1839,183.8037,10613.099545044794
1840,183.9037,10585.290499733406
1841,184.0037,10503.324086867991
1842,184.1037,10492.763301642595
1843,184.2037,10464.16405939771
1844,184.3037,10436.302211384596
1845,184.4037,10311.896232542795
1846,184.5037,10272.31054673876
1847,184.6037,10541.264241409253
1848,184.7037,10314.637334682559
1849,184.8037,10569.88537601049
1850,184.9037,10384.647111626999
1851,185.0037,10294.95577141462
1852,185.1037,10456.385447197226
1853,185.2037,10550.90565523918
1854,185.3037,10472.848941049724
1855,185.4037,10424.183495080133
1856,185.5037,10915.30973816232
1857,185.6037,10639.77208759103
1858,185.7037,10665.16324144884
1859,185.8037,10350.815911103084
1860,185.9037,10325.201547825041
1861,186.0037,10315.268880370788
1862,186.1037,10332.486821598768
1863,186.2037,10405.1144518438
1864,186.3037,10422.179875890093
1865,186.4037,10375.63161092732
1866,186.5037,10239.43151819216
1867,186.6037,10487.335205850335
1868,186.7037,10385.021511942461
1869,186.8037,10188.52557800301
1870,186.9037,10113.471738742255
1871,187.0037,10126.787613306464
1872,187.1037,10214.830019397288
1873,187.2037,10200.341902033813
1874,187.3037,10077.00726036032
1875,187.4037,10224.421802349418
1876,187.5037,10015.550177995528
1877,187.6038,10004.252674289077
1878,187.7038,9857.071007508599
1879,187.8038,10155.747923403704
1880,187.9038,10158.899936724034
1881,188.0038,9900.12451925811
1882,188.1038,10231.182731858002
1883,188.2038,10352.68346378602
1884,188.3038,10532.892030750287
1885,188.4038,10376.686109100347
1886,188.5038,10502.722256454621
1887,188.6038,10365.77358391416
1888,188.7038,10774.009135922151
1889,188.8038,10701.40668162038
1890,188.9038,10599.045027849352
1891,189.0038,10648.374926048382
1892,189.1038,10571.648404484375
1893,189.2038,10707.585453910879
1894,189.3038,10421.53782815863
1895,189.4038,10701.065338228465
1896,189.5038,10735.245556872516
1897,189.6038,11001.366462392121
1898,189.7038,10749.179181564486
1899,189.8038,10624.585362372847
1900,189.9038,10726.81677682313
1901,190.0038,10705.213780477521
1902,190.1038,10720.134097556327
1903,190.2038,10532.414857319543
1904,190.3038,10391.163407076136
1905,190.4038,10147.957373373662
1906,190.5038,10396.403995949258
1907,190.6038,10272.062209681233
1908,190.7038,10135.903380136164
1909,190.8038,10180.653434117401
1910,190.9038,10171.974586953858
1911,191.0038,10046.092414087227
1912,191.1038,10153.146259895526
1913,191.2038,10401.885270918343
1914,191.3038,10540.520952566672
1915,191.4038,10302.801203295072
1916,191.5038,10292.327525169721
1917,191.6038,10600.727638341026
1918,191.7038,10712.943244365244
1919,191.8038,10331.802730759668
1920,191.9038,10470.438705424816
1921,192.0038,10416.26231394894
1922,192.1038,10485.034418677997
1923,192.2038,10275.74835420865
1924,192.3038,10288.39923089864
1925,192.4038,10299.702646529751
1926,192.5038,10468.097257314757
1927,192.6039,10773.19127146796
1928,192.7039,10877.070361463737
1929,192.8039,10472.358611414113
1930,192.9039,10900.696703320213
1931,193.0039,10769.557940430182
1932,193.1039,10511.139127488663
1933,193.2039,10587.277906639018
1934,193.3039,10663.461853625719
1935,193.4039,11033.994132362532
1936,193.5039,10798.561937293094
1937,193.6039,10458.459468110657
1938,193.7039,10651.160540251843
1939,193.8039,10722.465519524672
1940,193.9039,10256.903065503504
1941,194.0039,10403.497691327668
1942,194.1039,10617.041875707971
1943,194.2039,10818.353519542314
1944,194.3039,10756.882545765031
1945,194.4039,10603.913898643477
1946,194.5039,10325.139833979543
1947,194.6039,10585.104327190827
1948,194.7039,10911.91777166944
1949,194.8039,10634.068929268577
1950,194.9039,10414.061793481167
1951,195.0039,10417.175369781951
1952,195.1039,10623.899847973511
1953,195.2039,10815.751604152678
1954,195.3039,10589.430249127749
1955,195.4039,10679.001989037062
1956,195.5039,10844.128946366682
1957,195.6039,10692.784294956522
1958,195.7039,10911.775186834037
1959,195.8039,10534.81175841838
1960,195.9039,10523.6098417078
1961,196.0039,10536.60854189869
1962,196.1039,10548.541730910942
1963,196.2039,10379.46161631126
1964,196.3039,10598.973933738018
1965,196.4039,10444.16313394062
1966,196.5039,10462.99271435521
1967,196.6039,10614.545221517337
1968,196.7039,10315.53757866739
1969,196.8039,10341.333321555832
1970,196.9039,10310.377454936362
1971,197.0039,10364.267268635884
1972,197.1039,10565.069355406953
1973,197.2039,10398.751468805245
1974,197.3039,10452.572524448022
1975,197.4039,10441.331991969379
1976,197.504,10438.82257667698
1977,197.604,10418.220532780719
1978,197.704,10576.754382389667
1979,197.804,10231.303900949253
1980,197.904,10476.273398717874
1981,198.004,10465.390408234702
1982,198.104,10747.80434638038
1983,198.204,10523.661886428841
1984,198.304,10521.47661592706
1985,198.404,10606.516043874602
1986,198.504,10479.063692923954
1987,198.604,10530.9664587289
1988,198.704,10608.304833462596
1989,198.804,10490.522850301239
1990,198.904,10706.00925366197
1991,199.004,10352.097318121207
1992,199.104,10635.125578906202
1993,199.204,10589.800740498056
1994,199.304,10377.413600313093
1995,199.404,10496.54672187947
1996,199.504,10546.596619507725
1997,199.604,10415.60049378843
1998,199.704,10332.6190878967
1999,199.804,10522.027231556796
2000,199.904,10466.486096044733
2001,200.0,10313.258913507514
