Frame,Time (ns),Radius of Gyration 2 (3098 atoms)
1818,181.7036,16.913323533812246
1819,181.8036,16.886023369932804
1820,181.9036,16.914558883740806
1821,182.0036,16.885788012995786
1822,182.1036,16.91986466914119
1823,182.2036,16.870267091322663
1824,182.3036,16.97014579300209
1825,182.4036,16.980958316630044
1826,182.5036,16.927190039357004
1827,182.6037,17.13149367369532
1828,182.7037,17.093725562635655
1829,182.8037,17.09667820597914
1830,182.9037,17.128992203452896
1831,183.0037,17.02497067095045
1832,183.1037,17.002894296778965
1833,183.2037,17.014663967548497
1834,183.3037,17.13859842090886
1835,183.4037,17.241543683766615
1836,183.5037,17.134095888465254
1837,183.6037,17.278202523158715
1838,183.7037,17.102310230098098
1839,183.8037,17.105938198969643
1840,183.9037,17.10252951745063
1841,184.0037,17.073375477597853
1842,184.1037,17.090397140417274
1843,184.2037,17.079498035423825
1844,184.3037,17.011144895235553
1845,184.4037,17.011888131514617
1846,184.5037,17.006962892860674
1847,184.6037,17.043205452401757
1848,184.7037,17.012291064746385
1849,184.8037,17.04362492061641
1850,184.9037,17.016172545727567
1851,185.0037,16.943290113154003
1852,185.1037,16.935503907084364
1853,185.2037,16.99886968004092
1854,185.3037,16.909939420067353
1855,185.4037,16.972856832335868
1856,185.5037,17.125465741497358
1857,185.6037,17.074958290965643
1858,185.7037,17.051736381762616
1859,185.8037,17.02471234073173
1860,185.9037,16.925325531661137
1861,186.0037,16.960432956139393
1862,186.1037,16.965444119624955
1863,186.2037,16.95424894571027
1864,186.3037,16.922760075193125
1865,186.4037,16.89143141702802
1866,186.5037,16.84976095233215
1867,186.6037,16.88889561666146
1868,186.7037,16.860558494589778
1869,186.8037,16.84509893635195
1870,186.9037,16.88076943713421
1871,187.0037,16.851952199012555
1872,187.1037,16.81513569772525
1873,187.2037,16.899293912264866
1874,187.3037,16.826510182436156
1875,187.4037,16.84089613494126
1876,187.5037,16.822004879365046
1877,187.6038,16.87131972687519
1878,187.7038,16.778464971475124
1879,187.8038,16.970904935451117
1880,187.9038,16.94838837207406
1881,188.0038,16.90598461301386
1882,188.1038,16.941801729864622
1883,188.2038,16.934798571567168
1884,188.3038,16.98333690831933
1885,188.4038,16.77954018138266
1886,188.5038,16.888390335653607
1887,188.6038,16.878715203882077
1888,188.7038,16.99763864525458
1889,188.8038,16.956004907450883
1890,188.9038,16.909624503737245
1891,189.0038,16.940462273833447
1892,189.1038,16.969371585345698
1893,189.2038,17.058573810417432
1894,189.3038,17.03289994856443
1895,189.4038,17.07127012960099
1896,189.5038,17.043847072094223
1897,189.6038,17.10313808804754
1898,189.7038,16.982270578348327
1899,189.8038,17.022747218328835
1900,189.9038,17.071031440193526
1901,190.0038,17.056812333419487
1902,190.1038,16.9793178465335
1903,190.2038,16.959486689981112
1904,190.3038,16.86887089796966
1905,190.4038,16.909688204023247
1906,190.5038,16.9298711936555
1907,190.6038,16.890976940805135
1908,190.7038,16.87159675498526
1909,190.8038,16.81896169907356
1910,190.9038,16.883240921281114
1911,191.0038,16.850869757889573
1912,191.1038,16.843566366546884
1913,191.2038,16.923300125048275
1914,191.3038,16.848669578939436
1915,191.4038,16.83898155558812
1916,191.5038,16.902003031564174
1917,191.6038,16.94434902087466
1918,191.7038,16.967015960682478
1919,191.8038,16.902819085891036
1920,191.9038,16.93727245891842
1921,192.0038,17.05111089692588
1922,192.1038,17.04640208923215
1923,192.2038,16.890018267486454
1924,192.3038,16.88114042321482
1925,192.4038,16.882991338267253
1926,192.5038,16.946897947178307
1927,192.6039,17.006267563189382
1928,192.7039,17.02110826427603
1929,192.8039,16.98993328948819
1930,192.9039,17.052282734614757
1931,193.0039,16.997727381791094
1932,193.1039,16.865757961526356
1933,193.2039,16.927547370098893
1934,193.3039,17.012912179145033
1935,193.4039,16.965176693672813
1936,193.5039,16.992299784267164
1937,193.6039,16.913782740697187
1938,193.7039,16.961800706649008
1939,193.8039,16.96140430434959
1940,193.9039,16.86885766477472
1941,194.0039,16.92121699090903
1942,194.1039,17.02613501975087
1943,194.2039,16.981100571742036
1944,194.3039,17.003664297710877
1945,194.4039,16.901968120329926
1946,194.5039,16.896236203179065
1947,194.6039,16.89249830261906
1948,194.7039,17.02184428874642
1949,194.8039,16.95374260096666
1950,194.9039,16.964450087929908
1951,195.0039,16.982719761171012
1952,195.1039,16.956719451919337
1953,195.2039,16.964287927790167
1954,195.3039,17.00087237979077
1955,195.4039,16.85348715123656
1956,195.5039,16.94175852627179
1957,195.6039,17.009595586366615
1958,195.7039,16.949351669784342
1959,195.8039,16.936595565527128
1960,195.9039,16.879183733185442
1961,196.0039,16.939681994819406
1962,196.1039,16.934801724532885
1963,196.2039,16.88052497126861
1964,196.3039,16.971668592544894
1965,196.4039,17.019410346532503
1966,196.5039,17.03857433798042
1967,196.6039,17.048259669618957
1968,196.7039,16.907045251807027
1969,196.8039,16.96964942739024
1970,196.9039,16.88378272355622
1971,197.0039,16.82096052246851
1972,197.1039,16.9047251330891
1973,197.2039,16.903773869091086
1974,197.3039,16.92458332231495
1975,197.4039,16.949204893761124
1976,197.504,16.990150975404585
1977,197.604,16.943288381897087
1978,197.704,17.039378617798253
1979,197.804,16.893282664595247
1980,197.904,16.945302447345146
1981,198.004,16.987635112686977
1982,198.104,17.01639081396854
1983,198.204,17.043618208041533
1984,198.304,17.001902906038097
1985,198.404,17.02265318147381
1986,198.504,16.880704879158255
1987,198.604,16.93522007905706
1988,198.704,17.011809402530027
1989,198.804,16.960247382518364
1990,198.904,16.95361820545186
1991,199.004,16.97389429731467
1992,199.104,17.062309497741428
1993,199.204,16.936322726183583
1994,199.304,16.926774648516695
1995,199.404,16.96974946368671
1996,199.504,17.05603752647454
1997,199.604,16.875132081298798
1998,199.704,16.924812549833096
1999,199.804,16.958292258695565
2000,199.904,16.944012836156507
2001,200.0,16.975193213225943
